name,city,state,latitude,longitude,rating,types,working_hours,photo_1,photo_2,photo_3,photo_4,photo_5,photo_6,photo_7,photo_8
Magic 13,Los Angeles,CA,25.8323546,-80.1893334,4.9,Brewery,Tuesday: 12 PM–1 AM; Wednesday: 12 PM–1 AM; Thursday: 12 PM–1 AM; Friday: 12 PM–2 AM; Saturday: 11 AM–2 AM; Sunday: 11 AM–11 PM; Monday: 5 PM–12 AM,https://lh5.googleusercontent.com/p/AF1QipPk6UaBqo86x6yGVDg9LNG8lkR1z4FohUauniRE=w203-h304-k-no,https://lh5.googleusercontent.com/p/AF1QipM8AIOU-szkcXlrgx_Jp1gm0fu3D8G3F9T3hbTU=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipNNeuwhmm-fpOAX-R4cdYHK_lm5bIj8Y1GyJwWh=w203-h203-k-no,https://lh5.googleusercontent.com/p/AF1QipOwvlU-JZxFcnJWHxvanR71Jk5mAdDWJEmGEIQ9=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipNPPUtH87Y2RItK3FXfvGyP_3U0YZoHATap_JLc=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipNen-2k17uogYR0bcmt3EgGAE_i9OLih2ADi9of=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipM_IH8TK2nLjBqGbojCiVm_mmnD_4laFUJ7Zlp2=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipNAhdyv9Ji6gCgw1hLJ_S1HdGBmj1FZrEqZC72q=w203-h270-k-no
Incredible,Los Angeles,CA,51.2072,-121.9883,,Entertainer; Service establishment; Magician,Tuesday: 9 AM–5 PM; Wednesday: 9 AM–5 PM; Thursday: 9 AM–5 PM; Friday: 9 AM–5 PM; Saturday: Closed; Sunday: Closed; Monday: 9 AM–5 PM,https://lh5.googleusercontent.com/p/AF1QipOhIKwxg8tvcZSer8zPFrXKGK_PkEVwtVsnPcT-=w203-h144-k-no,,,,,,,
Libre,Los Angeles,CA,25.7714241,-80.2788803,,Magician,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lrr7snYkFGwMdt5GYMNImQ&cb_client=search.gws-prod.gps&w=203&h=100&yaw=1.2957958&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/AF1QipNP0w2jBGj9qQOk2eV2omerAbjIZI9ypUrF88Fo=w203-h451-k-no,,,,,,
Robert Segal,Los Angeles,CA,46.423669,-129.9427086,5,Magician; Service establishment,Tuesday: 9 AM–5 PM; Wednesday: 9 AM–5 PM; Thursday: 9 AM–5 PM; Friday: 9 AM–5 PM; Saturday: 9 AM–5 PM; Sunday: 9 AM–5 PM; Monday: 9 AM–5 PM,https://lh5.googleusercontent.com/p/AF1QipMjfygnrFSVFra2i03ULea0HAgHd8914A4ME0Mu=w203-h238-k-no,https://lh5.googleusercontent.com/p/AF1QipO3u96ldw9HWjzgZZOp9yOkHsP1qDaU0VqA6MBu=w203-h114-k-no,https://lh5.googleusercontent.com/p/AF1QipM_UiZqSfhfQi0FOi8QtcP_xTUAGW_HtWskylbM=w203-h114-k-no,https://lh5.googleusercontent.com/p/AF1QipO4hELdz7kyO13QQ2p-kT0KpwuQzShXE9zgq-oV=w203-h113-k-no,https://lh5.googleusercontent.com/p/AF1QipNMfptrbSQ3fhvRHgNkdvj8PtmNdkS3f2wPhhG-=w203-h114-k-no,https://lh5.googleusercontent.com/p/AF1QipPYkMb2Dx7nZ6GnIvu8BMyqzLnkp_NL56IP212c=w203-h173-k-no,https://lh5.googleusercontent.com/p/AF1QipM2mJ1VuLsnZV7Q3T8zgMN08zzTTIFxJ_kgtQTl=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipNcK-Jn2lXZpue1MqDxm-cgsrPJTEQvsS3ni762=w203-h221-k-no
El Salvador,Los Angeles,CA,25.7616798,-80.1917902,,Magician,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8jpmSXaQ-gDUAuqxEGRdDQ&cb_client=search.gws-prod.gps&w=203&h=100&yaw=181.41315&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/AF1QipOQ-vn6sNxX5LnVU0tDD3vQ8ZLDZuF628OIwqXA=w203-h134-k-no,,,,,,
Ben Jackson,Las Vegas,NV,29.817178,-95.4012914,5,Magician; Entertainer; Service establishment,,https://lh5.googleusercontent.com/p/AF1QipOmghnoEqg2eJ9_ptLADrRCdXQcAto-KzWMG5zV=w203-h304-k-no,https://lh5.googleusercontent.com/p/AF1QipPT9G9q8gjCSdaoUKnagt7KsTGs6NBFJvRtv_ax=w203-h131-k-no,https://lh5.googleusercontent.com/p/AF1QipNoeFKFzjAV89UADC6V-cQ7YDg1UgBW0Cv6d7DN=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipNdGmu_OMhREryqA90UT-HUM6pvVUYUIGNqw5DX=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipPyZpN_09PFHhMjP4BKPOH-XcLqsbx4gIMsgbdr=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipMx9yajnYxmfKJr1_cQ2AsdeBaQfQkLT1G5nqyj=w203-h360-k-no,https://lh5.googleusercontent.com/p/AF1QipM3Cz_wgsEnb6KSZVsJ8TZggBPlmk-nm6XPfXR1=w203-h119-k-no,https://lh5.googleusercontent.com/p/AF1QipNJrTSXNAZFfCWoB_8XM-4IpgGD3kaMhvQ2egnX=w203-h135-k-no
Magic Party,Henderson,NV,29.870853,-95.6371609,4.9,Magician; Entertainer; Party planner,Tuesday: 8 AM–1 AM; Wednesday: 8 AM–1 AM; Thursday: 8 AM–1 AM; Friday: 8 AM–1 AM; Saturday: 8 AM–1 AM; Sunday: 8 AM–1 AM; Monday: 8 AM–1 AM,https://lh5.googleusercontent.com/p/AF1QipPWCyicqqHdyd02lKP2SRkmdpsCnxPExXcwrqkH=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipPk5BRyNrL3jO83Aygu6w6X8bKlOK_hE1c3v3zL=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipMT3B4ljGU1dL5R0IbiQ0xtkke5VuFjjTrKcxBV=w203-h114-k-no,https://lh5.googleusercontent.com/p/AF1QipMPg-NRLg_N3cHm9IEv3h3jr5QyQkScBZ54suPr=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipP4DiYWt6qKi9rjuyJjJr-54Wsf98NYu7xqN_5N=w203-h417-k-no,https://lh5.googleusercontent.com/p/AF1QipMn0apnBwEt9kVkpGtoucZuRveE4v8pLgVUttlJ=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipOSf4qQU9yGweOpqPBynvTyXONhhkfGj6bCnSs0=w203-h360-k-no,https://lh5.googleusercontent.com/p/AF1QipMr2gBH8yRJ7HzW-Mvquyf8npGUpcZ8C9CX_59l=w203-h270-k-no
Theater,Las Vegas,NV,29.7016758,-95.6422507,5,Theater company; Children's amusement center; Children's party service; Entertainment agency; Event planner; Magician; Party planner; Theater production,Tuesday: Closed; Wednesday: Closed; Thursday: Closed; Friday: 7–10 PM; Saturday: 4:30–10 PM; Sunday: 4:30–8 PM; Monday: Closed,https://lh5.googleusercontent.com/p/AF1QipO1E1MnTe0RA7VPekONXDJ26vaJzXABX4Viq_zX=w203-h130-k-no,https://lh5.googleusercontent.com/p/AF1QipOlMiz1WGAgOZFNGFTLqo89HXXb3GWP8JZHSnAI=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipOxN--SBzXnFJ-gQOYD080VJ1iD6pv_vmknJBD9=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipNs69R-jSDWVMxbKb1m48tyb2YUxGFYhIPs6sfU=w203-h114-k-no,https://lh5.googleusercontent.com/p/AF1QipNGa5fVqQ4zlWlyUS0WtLjjidTnhpuJl4XMeKTc=w203-h204-k-no,https://lh5.googleusercontent.com/p/AF1QipMeYwHNUfKYWRo1CnO-vXEapv_fvkLKdxaDgKy6=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipOD5Yd7qcQXg8_gSLt-LCP4CAXie32ZcmNYt07u=w203-h179-k-no,https://lh5.googleusercontent.com/p/AF1QipPjOtwZ3lRkA14SY2si1oNf8gYIFQya8oKF91ee=w203-h270-k-no
Danger,Las Vegas,NV,29.6771084,-95.4537424,5,Magician,Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours; Monday: Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipNN7ec4qrcAqHseLchwwga7TPn5GIZbZj4Du6Kh=w203-h304-k-no,https://lh5.googleusercontent.com/p/AF1QipOII4EsRMf6aaPV_iOOLf5DksrkJN5Y2c9GpbB-=w203-h304-k-no,https://lh5.googleusercontent.com/p/AF1QipMzjVCU0Fw1S07ctKpVltOv_4-6cENDQK4w0NAf=w203-h360-k-no,https://lh5.googleusercontent.com/p/AF1QipMaEGP4kn86qBVrcC8ofKKtCpa1h8ucZ-nZHkC7=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipMHAZj6FMqKu_CV88pJnlEZLUmlBfBdnRKF-l19=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipMm53_HdOXNrnWFt47o6zN7kTpXodxWaJd7NnIS=w203-h203-k-no,https://lh5.googleusercontent.com/p/AF1QipOqHmmpbdDud3cCpVn-v8es8BvVZmlvpfT7zvud=w203-h304-k-no,https://lh5.googleusercontent.com/p/AF1QipMJWJx61S2AlccqpqvUT1g2cBmfolIAT9bgSKva=w203-h152-k-no
Robby Bennett,Las Vegas,NV,46.423669,-129.9427086,5,Magician; Service establishment,Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours; Monday: Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipNrLT1LRKmY9y9Q6I1usShA8n77j_sNnwf3iIa9=w203-h136-k-no,https://lh5.googleusercontent.com/p/AF1QipPlAgXI-8MhwgMzBX5z6Ki3NhQJe_Od70_cNodH=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipNqfED87QygoWGMLBEhs_DDmYNg7JgrHz5tZhE8=w203-h236-k-no,https://lh5.googleusercontent.com/p/AF1QipOZAqv4cD9hZoexWXvx2tnyKVTFsupUt-WMDvx-=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipMSU5GDBFl85J9OlE0dBGccKtLQDxSiRfjxTicG=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipNZSaKq3xnew-rhfKxv13HbGW4rxO1RNdwM0_i4=w203-h271-k-no,https://lh5.googleusercontent.com/p/AF1QipMvapindIi_KIwmg9LNYA1pZpafEyVbUe0AxBP-=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipN1e9-z-yEEGDivjGuOjil4zb_i13InN_U2PygW=w203-h270-k-no
Curt Miller,Las Vegas,NV,29.6821085,-95.4434809,5,Magician,,https://lh5.googleusercontent.com/p/AF1QipPOGhmdyj6YD0ILz10su7D_gkx4E-gCISv2h0Jy=w203-h210-k-no,https://lh5.googleusercontent.com/p/AF1QipNCq66lvYmNupt6k-fgSem0tPt-YDoioFtn3XTS=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipNdNkD3fLeKbGaWVKtyj_6ww1SRnnPEkghDh8P2=w203-h198-k-no,https://lh5.googleusercontent.com/p/AF1QipNK2o4WeXlry9jfj3T5eGCbwP4wlZWFCu2PNEmH=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipMuWT6SysA5E1hT05U0elcR7aovRpnS8zZAH7nP=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipNweTYpul1-izVw5LAgb0jhur4_2vwfqY2ify9T=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipMvcJsPW4vKYuaOMwOWEalD84Fw5Z3t_L_iLm03=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipP0Eyu2zgk15zjbg9j1mW4Fbv45dCFZ-u73MXx7=w203-h269-k-no
Robert Berry Houston,Las Vegas,NV,29.8708526,-95.6371606,4.9,Magician; Entertainer,Tuesday: 8 AM–12 AM; Wednesday: 8 AM–12 AM; Thursday: 8 AM–12 AM; Friday: 8 AM–12 AM; Saturday: 8 AM–12 AM; Sunday: 8 AM–12 AM; Monday: 8 AM–12 AM,https://lh5.googleusercontent.com/p/AF1QipM64AywgfgxXU0sdmliGhu8oxg4vofUTkO_6dzJ=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipNPJkYkCH9B-17k746TdfVjK3zLCUw0mD5vD7-p=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipO2LEjikPDcco2GXdHk14ueppQohuHDOimWZ3dM=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipMZkeinnhQU-Ahvp2W_uHUk_LehdmNTKKP2yHKe=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipOGzMbBVZdYCsTtc5Lh-zCK6M48ptQluIj_6zWE=w203-h253-k-no,https://lh5.googleusercontent.com/p/AF1QipO4JwnoLKYLODknj6T8kKgd43UMoDNqol4bU_z4=w203-h196-k-no,https://lh5.googleusercontent.com/p/AF1QipPUnUYk8Lku5QWtfrUzMIS31rSWkMiJnnXTUjTt=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipNX89hKdx2c-PtEzS4cMnPhvZR_Y21FoiIbwYvc=w203-h140-k-no
Justin Gessel,Las Vegas,NV,35.230858,-89.7555173,5,Magician; Service establishment,Tuesday: 5 PM–12 AM; Wednesday: 5 PM–12 AM; Thursday: 5 PM–12 AM; Friday: 5 PM–12 AM; Saturday: Open 24 hours; Sunday: Closed; Monday: 5 PM–12 AM,https://lh5.googleusercontent.com/p/AF1QipNIGXCpENkioGVAJigI8ax3KsZZrk0tJCrZpgM0=w203-h114-k-no,https://lh5.googleusercontent.com/p/AF1QipOSquAKwlsJBZkHgwwTxy-Qaaxdg_kqWz6vqYQY=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipOmXLDsXK5gIfLAqI5HWtFc1QivCi93j73ZG2ys=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipPszPe3iPn2quV-XF481a7fdoI35p87mh3F1kZR=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipPIsE34hc8bXf_Gcs461VwdDQohM-BwEMziTyci=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipP5qVEnxAKXsSKv8g7sTROWa1YtljjhGDC5jx-S=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipNCoGK1_PoG0fCG9gZFzk_mkSSJCDDnzy3CI5fG=w203-h203-k-no,https://lh5.googleusercontent.com/p/AF1QipMcZLEUBKaTZuyXgdysAMhz4IQcuC5sQeJi5HCK=w203-h135-k-no
Mr. Mike,Las Vegas,NV,29.7991086,-95.4901826,5,Magician; Children's party service; Entertainer; Service establishment; Party equipment rental service,Tuesday: 9 AM–9 PM; Wednesday: 9 AM–9 PM; Thursday: 9 AM–9 PM; Friday: 9 AM–9 PM; Saturday: 9 AM–9 PM; Sunday: 9 AM–9 PM; Monday: 9 AM–9 PM,https://lh5.googleusercontent.com/p/AF1QipOTBgV4TzAT5JGUFB6j4ioN2EUqTuCAwCC2lnG0=w203-h165-k-no,https://lh5.googleusercontent.com/p/AF1QipMe9TTo0ZzOm6xA9uPLWbziCFEALEPjA8zD7Mel=w203-h360-k-no,https://lh5.googleusercontent.com/p/AF1QipNqBytna0gxq_NzPoXzY-UcymPovTKhw105miHt=w203-h360-k-no,https://lh5.googleusercontent.com/p/AF1QipNKPpf8g5LmRcLpz2spG9z3gEjwKIHRh6XRqAfa=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipMGkG47Wcc-i61VFzPFwwxc-bOi4KDLWm4t7Nt4=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipO1m8c9JfRGhgW1TMX2IKB-F8gGESRe7XlVwUxg=w203-h215-k-no,https://lh5.googleusercontent.com/p/AF1QipNpy9Hgqb8Wz_usPGeBh61cFFajw_ILsnBA2cwi=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipPj9TUAAGhgstasBq9XefbtujtmQGPKCv83jUWX=w203-h270-k-no
Lanny Kibbey,Las Vegas,NV,29.817178,-95.4012914,5,Magician; Service establishment,Tuesday: 9 AM–10 PM; Wednesday: 9 AM–10 PM; Thursday: 9 AM–10 PM; Friday: 9 AM–10 PM; Saturday: 9 AM–10 PM; Sunday: 9 AM–10 PM; Monday: 9 AM–10 PM,https://lh5.googleusercontent.com/p/AF1QipNw2ywlr5Ud2aRkx4qhrM_45SxVGOSu2Qitcql7=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipN2l5g9nlEDGxLrHD4qrwFwztuXLph3P7o92l3f=w203-h152-k-no,,,,,,
Monty,Las Vegas,NV,29.817178,-95.4012914,5,Entertainer; Children's party service; Entertainment agency; Service establishment; Party equipment rental service,Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours; Monday: Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipMXrwwizX0H758PHWWswFDWmpKEUW5SXAGMsq4y=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipMcalN1DfUAEaJ-J9zaqmB7TjP68hnn2H-IOW0R=w203-h203-k-no,https://lh5.googleusercontent.com/p/AF1QipOy5bbP6T9AUROvykVwvTT78fo377xw_mQmd06A=w203-h201-k-no,https://lh5.googleusercontent.com/p/AF1QipMBOmxBhb-LRyMDkQ6e4BK0wceFI2ABBw5bXfGw=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipOPQAGk5w69HojKyNjIBHyBTXJY2CjWR0LZzhy4=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipNI_UYA_80gk2pQznOsNJJ-7F4PT8VIth_nGsWd=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipPh7EBBEqjGPBEvsTDzmnNAjaxPCEz0T2bYokeb=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipNzQUpq7uNxGLp6FIMHukw-dJqJqzZ1tBuaAL8u=w203-h135-k-no
Discotec,Las Vegas,NV,29.7214421,-95.5065423,3.6,Disco club; Night club,Tuesday: Closed; Wednesday: Closed; Thursday: 9 PM–2 AM; Friday: 9 PM–2 AM; Saturday: 9 PM–2 AM; Sunday: 9 PM–2 AM; Monday: Closed,https://lh5.googleusercontent.com/p/AF1QipPrc0WtZUxzRFlJsf4enrR5cXq2pa22ooLFXXgJ=w203-h152-k-no,https://lh5.googleusercontent.com/p/AF1QipODm5fdpDVns6P4gL7skJhKixssrNOygJnjRqqf=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipOtUUsnFvh4TbK0574s6W5aw_JqAz13sU4ikYoz=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipOpAOsEFX-6Ijb0c-8t8qJARo9VgiZJwwcXGPj1=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipOvvwG8x85CW5zeGkxccnIll_DoRjaRshZjSzy6=w203-h270-k-no,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y_7VVTF_f3LP23dR1MBGKw&cb_client=search.gws-prod.gps&w=203&h=100&yaw=287.701&pitch=0&thumbfov=100,,
Magic Houston,Las Vegas,NV,29.6975606,-95.55035,5,Magician; Service establishment,Tuesday: 8 AM–9 PM; Wednesday: 8 AM–9 PM; Thursday: 8 AM–9 PM; Friday: 8 AM–9 PM; Saturday: 8 AM–9 PM; Sunday: 8 AM–9 PM; Monday: 8 AM–9 PM,https://lh5.googleusercontent.com/p/AF1QipM6vcl9JsPPjipg4zZy93PWRqG1xsY87lFsXQ9R=w203-h114-k-no,,,,,,,
Steve Burton,Las Vegas,NV,29.739764,-95.4629009,5,Magician; Entertainer,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vVX2z0c0BVfaxiXuPE_taA&cb_client=search.gws-prod.gps&w=203&h=100&yaw=193.10497&pitch=0&thumbfov=100,,,,,,,
Max Zawacki,Las Vegas,NV,32.8116444,-99.999474,5,Magician; Service establishment,Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours; Monday: Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipO_rn3EdUfxIuC4mVzLCzPIb0K1tWUq-LnH3jKD=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipPw_QAJCjTLPbu6CubKBNZ-TE-zsnKb7Vg2c-Ff=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipN-SSmjYZe8U3J1m6Wb2FZ0usnzYF9uXsA2YhuO=w203-h144-k-no,https://lh5.googleusercontent.com/p/AF1QipNx7mfoG5fahWNGkRkUjiy3xc2EjCLNAXVyqU8x=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipNW5yHKhtiT8vvDXu7SbrMXzAdwk61QZiXjiFyM=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipNJr4xfS_XA6WEpxmRY-8KtB2-0kxqECnCOo5t0=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipPXkkW632x_CIFOFoasMDYx9eNZli9lchHVC1ka=w211-h100-k-no,https://lh5.googleusercontent.com/p/AF1QipOD9PyooZazVEvGFaG6MM-7i7NkjPXb78zvXSDA=w203-h192-k-no
MagicNight,Las Vegas,NV,29.6466552,-95.227975,4.9,Entertainer; Service establishment; Event planner; Magician,Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours; Monday: Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipOTbNc-9n6dt_4wJV3AM5fWAfe-L4X-0NZ5ZMGG=w203-h203-k-no,https://lh5.googleusercontent.com/p/AF1QipM2e3X3XFqkZm53NMUODrGQKCAXHmcWCOO1G5uc=w203-h146-k-no,https://lh5.googleusercontent.com/p/AF1QipMsIKQXXfL0wDKve84YcpG42ymPP3IU05B4KAFt=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipN1lNggDL4XAq36A1s-B7RjBa25a8iM3tRU-LM8=w203-h203-k-no,https://lh5.googleusercontent.com/p/AF1QipNf7GTFZ-KOoCBwOabhi2aHT3ctJWIdbpIS8D8Q=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipOSyyx-CI3isAMziz1OSzX6dtBOUzsOUf9STFe1=w203-h203-k-no,https://lh5.googleusercontent.com/p/AF1QipMURiuLxk1v0TE42MYOuG40Dfd0urMu0L37N3fG=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipP3mKWA-KFPwmMCb-_zpwFgfuvY8Sz1GjuJROOB=w203-h203-k-no
Ted Schwank,Las Vegas,NV,46.423669,-129.9427086,5,Magician; Service establishment; Film production company,Tuesday: 8 AM–10 PM; Wednesday: 8 AM–10 PM; Thursday: 8 AM–10 PM; Friday: 8 AM–10 PM; Saturday: 8 AM–10 PM; Sunday: 8 AM–10 PM; Monday: 8 AM–10 PM,https://lh5.googleusercontent.com/p/AF1QipMdsDklH2jg6tpT-_tLGquS15GmXGxwb5tNyoHZ=w203-h240-k-no,https://lh5.googleusercontent.com/p/AF1QipPg9rt4cEZbFzwE3k9f-QOGS12EE4Rnhnre0loZ=w203-h253-k-no,https://lh5.googleusercontent.com/p/AF1QipPaCkK8v4UQD5ti9yFjFylEuM0NYkmzaG2Cvu-I=w203-h134-k-no,https://lh5.googleusercontent.com/p/AF1QipNlKtXrWxDSrd0T0JBOZB63eSOTvqnLJtJxwRJa=w203-h220-k-no,https://lh5.googleusercontent.com/p/AF1QipOs2jAB1crRpSNRWAlDKPldDAlV97HIfONqDPp8=w203-h304-k-no,,,
Lanny Kibbey,Las Vegas,NV,30.93024,-96.0182864,4,Magician; Children's party service; Entertainer; Entertainment agency; Service establishment; Event planner; Party planner,,https://lh5.googleusercontent.com/p/AF1QipNs0fjtMWdgKE-crXMQ33fbLQsrsQUCMdaz5b0p=w203-h165-k-no,https://lh5.googleusercontent.com/p/AF1QipMDOu1ZGnvm_sZvuiiEIGvFyBFyAFdvsGYD6mg0=w203-h151-k-no,https://lh5.googleusercontent.com/p/AF1QipPqbR5TWvfW3k0Jpht57h90NYpvXM2vKWUgOldx=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipNEaGR1-KbFn6zEsyXQ0iUQRvd6syd4OAhlpWyj=w203-h141-k-no,https://lh5.googleusercontent.com/p/AF1QipPS4X7gYdCe6cXocffOwlmNtMEggqkdK5KDKq3T=w203-h135-k-no,https://lh5.googleusercontent.com/p/AF1QipPuPrwFiHJZub8op8FFOJ7J41LdUQXApDvETPBx=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipML-OUJURAGnRFZr5KJ9lchJLyO_PBSUpHvSyKp=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipO8B7xPy2FbDPsSYNHRvonmuPHVwqLvcN-ORzNM=w203-h270-k-no
Kyle Kazoo,Las Vegas,NV,33.3349624,-87.3990934,5,Magician; Entertainer; Service establishment,,https://lh5.googleusercontent.com/p/AF1QipM8yfiL7pJNP_fiUPghDAT6_j56C3aCmJnfef_8=w203-h304-k-no,https://lh5.googleusercontent.com/p/AF1QipP1UKC9oy-OXQsoSzVxJNXva0OONx_oou1Jvq_L=w269-h100-k-no,https://lh5.googleusercontent.com/p/AF1QipM2UR203v3hhKDo-pqYmsDLVoM3AA_Wht98g2-P=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipPy-yHRyrJxY-8JH3BVmglpvLOKnh6rLqK78cAi=w203-h270-k-no,https://lh5.googleusercontent.com/p/AF1QipNYz9hokCHOWaLKwG5vohMu9rihUKsDij4Jwdqg=w203-h304-k-no,https://lh5.googleusercontent.com/p/AF1QipPux9uiZuMhjgos5_Pn1n0DaczqjcahJipdtk7n=w203-h304-k-no,https://lh5.googleusercontent.com/p/AF1QipORI-kVbLnfhFGbYkFyG0yXOz9S1CSmHQYxe6gt=w203-h304-k-no,https://lh5.googleusercontent.com/p/AF1QipNqb037IRa4OyyMPaOKSJbD9qboihiOoGRU9WVV=w203-h303-k-no
Michael Carducci,Las Vegas,NV,30.1338225,-95.4749617,5,Magician,,,,,,,,,
